employee_id,department,database_criticality,days_since_last_rotation,reminders_ignored,magic_link_clicked,caused_breach
EMP-3759,Finance,Critical,341,12,1,1
EMP-3760,Finance,Low,127,3,0,0
EMP-3761,IT,Medium,345,9,1,1
EMP-3762,Marketing,Critical,293,9,0,1
EMP-3763,IT,Low,330,12,1,1
EMP-3764,HR,Low,219,5,1,1
EMP-3765,IT,Medium,336,10,0,0
EMP-3766,IT,Low,282,4,1,0
EMP-3767,IT,Medium,314,11,1,1
EMP-3768,Marketing,High,397,7,1,1
EMP-3769,Engineering,Critical,238,12,1,0
EMP-3770,Finance,Medium,221,5,1,0
EMP-3771,Sales,Critical,396,8,0,1
EMP-3772,HR,Low,191,8,1,1
EMP-3773,Marketing,Critical,192,12,0,1
EMP-3774,Sales,Critical,114,1,0,0
EMP-3775,Engineering,Low,129,3,1,0
EMP-3776,Sales,Critical,174,4,1,0
EMP-3777,IT,Medium,232,6,1,0
EMP-3778,Finance,Critical,373,5,1,0
EMP-3779,Engineering,Medium,265,5,1,0
EMP-3780,Sales,Low,136,3,1,0
EMP-3781,Marketing,Critical,217,12,1,1
EMP-3782,Sales,Low,353,10,1,1
EMP-3783,IT,Low,243,10,0,1
EMP-3784,Marketing,High,93,3,1,0
EMP-3785,Engineering,High,162,4,1,0
EMP-3786,Engineering,High,360,12,1,1
EMP-3787,HR,Critical,238,7,1,1
EMP-3788,Engineering,Critical,228,3,1,0
EMP-3789,Sales,High,394,3,1,1
EMP-3790,HR,Low,196,10,1,0
EMP-3791,Sales,Medium,104,3,1,0
EMP-3792,HR,Critical,151,3,1,0
EMP-3793,Sales,Medium,352,10,1,1
EMP-3794,Finance,High,209,4,1,0
EMP-3795,Engineering,Critical,212,3,1,1
EMP-3796,IT,Medium,69,0,0,0
EMP-3797,IT,Medium,387,4,0,1
EMP-3798,Marketing,Low,180,8,1,1
EMP-3799,IT,High,181,7,1,0
EMP-3800,IT,High,141,2,1,0
EMP-3801,HR,Medium,129,3,1,0
EMP-3802,Marketing,High,332,11,0,1
EMP-3803,HR,High,339,3,1,0
EMP-3804,IT,Medium,74,1,1,0
EMP-3805,HR,Low,42,1,0,0
EMP-3806,IT,High,116,3,0,0
EMP-3807,IT,Low,370,12,1,1
EMP-3808,Sales,Critical,326,5,0,1
EMP-3809,HR,Low,91,3,1,0
EMP-3810,Engineering,Medium,293,11,0,1
EMP-3811,Marketing,High,174,2,0,0
EMP-3812,HR,High,115,2,0,0
EMP-3813,IT,Low,342,7,1,1
EMP-3814,Finance,High,32,0,1,0
EMP-3815,Engineering,High,66,0,1,0
EMP-3816,IT,High,236,12,1,1
EMP-3817,Marketing,Low,45,0,1,0
EMP-3818,IT,High,104,3,1,0
EMP-3819,Engineering,Low,40,1,1,0
EMP-3820,Sales,High,310,12,1,1
EMP-3821,Finance,Low,200,10,1,0
EMP-3822,IT,Low,377,3,1,1
EMP-3823,IT,Low,359,10,0,0
EMP-3824,HR,Critical,220,7,0,1
EMP-3825,HR,Medium,188,3,1,0
EMP-3826,Marketing,Medium,85,1,1,0
EMP-3827,HR,Critical,34,0,1,0
EMP-3828,Marketing,Critical,74,1,1,0
EMP-3829,Finance,Medium,302,9,0,1
EMP-3830,HR,Critical,186,11,1,0
EMP-3831,Sales,Medium,156,3,1,0
EMP-3832,IT,Medium,85,0,0,1
EMP-3833,Marketing,High,40,0,0,0
EMP-3834,Engineering,Medium,270,11,0,0
EMP-3835,Marketing,Low,298,8,1,1
EMP-3836,Engineering,High,341,10,1,1
EMP-3837,Marketing,Medium,118,2,1,0
EMP-3838,HR,High,132,1,1,0
EMP-3839,Finance,Critical,294,9,1,1
EMP-3840,Engineering,Low,168,4,1,0
EMP-3841,Finance,Low,135,3,1,0
EMP-3842,Finance,High,83,1,0,1
EMP-3843,Sales,Critical,347,12,1,0
EMP-3844,Engineering,Low,32,1,1,0
EMP-3845,IT,High,400,3,0,0
EMP-3846,Finance,Critical,156,2,1,0
EMP-3847,IT,Critical,310,8,1,1
EMP-3848,IT,Critical,123,1,0,0
EMP-3849,Sales,Critical,38,0,0,0
EMP-3850,HR,High,383,10,1,1
EMP-3851,HR,Low,160,3,0,0
EMP-3852,HR,High,39,0,1,0
EMP-3853,Marketing,High,211,5,0,1
EMP-3854,IT,Medium,392,5,1,0
EMP-3855,Engineering,Critical,320,9,0,1
EMP-3856,HR,Critical,169,2,1,0
EMP-3857,IT,Critical,202,10,1,0
EMP-3858,HR,Critical,61,1,1,0
EMP-3859,Sales,Low,93,4,1,0
EMP-3860,Finance,Low,247,10,1,1
EMP-3861,IT,Critical,383,9,1,1
EMP-3862,Engineering,Low,389,9,1,1
EMP-3863,Marketing,Low,333,3,0,1
EMP-3864,IT,Critical,295,7,1,0
EMP-3865,IT,Critical,231,8,1,1
EMP-3866,Engineering,High,257,5,0,1
EMP-3867,Finance,Medium,156,2,1,0
EMP-3868,Engineering,Low,387,5,0,0
EMP-3869,Sales,Critical,327,3,1,0
EMP-3870,Marketing,Low,39,0,1,0
EMP-3871,IT,Critical,137,1,1,0
EMP-3872,Sales,Low,97,2,0,0
EMP-3873,IT,High,135,1,1,0
EMP-3874,Sales,High,39,0,1,0
EMP-3875,HR,Critical,360,11,0,1
EMP-3876,Finance,Critical,314,3,0,1
EMP-3877,HR,Medium,245,9,1,0
EMP-3878,Engineering,Critical,77,0,1,0
EMP-3879,Marketing,High,164,3,0,1
EMP-3880,Finance,High,301,4,0,0
EMP-3881,Finance,High,278,12,1,1
EMP-3882,Sales,High,57,1,1,1
EMP-3883,Engineering,Low,334,4,0,0
EMP-3884,IT,Critical,156,4,0,0
EMP-3885,Finance,Medium,121,3,1,0
EMP-3886,Marketing,High,136,4,1,0
EMP-3887,Engineering,Critical,104,4,0,1
EMP-3888,Finance,High,159,4,0,0
EMP-3889,Finance,High,193,9,1,1
EMP-3890,Engineering,Low,144,3,1,0
EMP-3891,Sales,Low,102,2,1,0
EMP-3892,Marketing,Critical,181,9,1,1
EMP-3893,Marketing,Low,37,1,1,0
EMP-3894,IT,Critical,99,3,1,0
EMP-3895,Engineering,Critical,390,5,0,0
EMP-3896,HR,High,72,0,1,0
EMP-3897,Marketing,Low,399,11,0,1
EMP-3898,Finance,Low,399,5,1,0
EMP-3899,Sales,Critical,268,5,1,1
EMP-3900,Marketing,Critical,182,3,0,0
EMP-3901,Marketing,Low,50,1,1,0
EMP-3902,HR,Critical,262,12,1,0
EMP-3903,HR,Medium,384,8,0,1
EMP-3904,Finance,Low,382,9,1,1
EMP-3905,HR,Critical,149,4,0,1
EMP-3906,IT,High,354,11,0,1
EMP-3907,Marketing,Low,383,9,1,1
EMP-3908,HR,High,117,1,1,1
EMP-3909,Engineering,Medium,374,6,1,1
EMP-3910,HR,High,113,2,0,0
EMP-3911,Engineering,Critical,61,0,1,0
EMP-3912,Engineering,Medium,76,1,1,0
EMP-3913,Finance,High,287,9,1,0
EMP-3914,Engineering,Critical,151,3,1,1
EMP-3915,HR,Medium,149,4,0,0
EMP-3916,HR,Critical,55,1,1,0
EMP-3917,Engineering,Medium,209,7,0,0
EMP-3918,Engineering,Critical,243,8,1,1
EMP-3919,Marketing,Medium,295,10,1,0
EMP-3920,Sales,High,277,4,1,1
EMP-3921,Engineering,Low,235,7,1,1
EMP-3922,Sales,Low,118,3,1,0
EMP-3923,Engineering,High,68,1,0,0
EMP-3924,Finance,Low,51,0,0,0
EMP-3925,Finance,Medium,296,12,1,1
EMP-3926,Engineering,Medium,151,1,1,0
EMP-3927,HR,Medium,292,12,1,1
EMP-3928,Sales,Medium,209,6,0,1
EMP-3929,HR,High,275,7,1,1
EMP-3930,Sales,Medium,261,11,0,1
EMP-3931,Finance,Critical,65,0,1,0
EMP-3932,IT,Medium,258,7,1,1
EMP-3933,Finance,Medium,377,9,1,1
EMP-3934,IT,Critical,288,6,0,1
EMP-3935,Sales,Low,270,11,0,1
EMP-3936,Finance,Critical,364,11,1,1
EMP-3937,HR,Medium,349,9,1,1
EMP-3938,IT,Critical,162,1,1,0
EMP-3939,HR,Low,262,8,1,1
EMP-3940,Sales,Critical,95,4,1,0
EMP-3941,Engineering,High,337,3,0,1
EMP-3942,Engineering,Low,144,1,1,0
EMP-3943,Sales,Medium,95,1,1,0
EMP-3944,IT,Low,193,9,0,0
EMP-3945,Finance,Low,237,11,1,1
EMP-3946,Engineering,Low,68,1,1,0
EMP-3947,Finance,Low,218,5,0,0
EMP-3948,Sales,Critical,391,3,0,1
EMP-3949,HR,High,262,3,0,1
EMP-3950,Engineering,Critical,297,7,0,1
EMP-3951,Sales,Low,338,9,1,0
EMP-3952,IT,High,356,11,0,1
EMP-3953,IT,Low,155,4,0,1
EMP-3954,Engineering,Medium,71,0,1,0
EMP-3955,Marketing,Critical,234,3,1,1
EMP-3956,IT,Low,176,3,1,0
EMP-3957,HR,Critical,304,3,1,0
EMP-3958,Finance,High,93,2,1,1
EMP-3959,Marketing,Critical,378,12,1,1
EMP-3960,IT,High,266,10,1,1
EMP-3961,Sales,Low,361,7,1,1
EMP-3962,Marketing,Medium,288,8,0,1
EMP-3963,IT,Medium,279,11,0,1
EMP-3964,Sales,Medium,97,1,0,0
EMP-3965,Engineering,High,373,12,0,1
EMP-3966,Sales,High,260,7,1,0
EMP-3967,IT,Low,205,7,1,1
EMP-3968,Engineering,High,372,9,1,1
EMP-3969,Sales,High,279,9,1,1
EMP-3970,Engineering,High,355,5,1,1
EMP-3971,Sales,Medium,265,10,1,1
EMP-3972,HR,Low,364,7,1,1
EMP-3973,Finance,Medium,89,1,1,0
EMP-3974,Engineering,High,285,11,1,1
EMP-3975,Engineering,Critical,312,7,1,1
EMP-3976,Sales,Low,265,3,1,0
EMP-3977,HR,Low,101,2,1,0
EMP-3978,Finance,Medium,40,0,1,0
EMP-3979,Engineering,High,255,10,1,0
EMP-3980,IT,High,196,11,1,1
EMP-3981,IT,Critical,271,7,1,1
EMP-3982,HR,High,105,2,1,0
EMP-3983,Engineering,Low,98,3,0,0
EMP-3984,IT,High,287,6,0,1
EMP-3985,HR,Medium,302,3,1,1
EMP-3986,Sales,Medium,134,3,1,0
EMP-3987,HR,Low,132,4,1,0
EMP-3988,Marketing,High,226,7,1,0
EMP-3989,Sales,High,55,0,1,0
EMP-3990,Marketing,Medium,130,2,0,0
EMP-3991,Engineering,Medium,232,4,1,0
EMP-3992,Sales,Low,383,7,1,1
EMP-3993,Marketing,Medium,153,1,0,0
EMP-3994,Sales,Low,151,3,1,0
EMP-3995,Finance,High,332,11,0,1
EMP-3996,HR,Medium,370,10,0,1
EMP-3997,Engineering,High,34,1,1,1
EMP-3998,HR,High,113,2,0,0
EMP-3999,HR,Medium,133,3,1,0
EMP-4000,Engineering,Critical,220,5,1,1
EMP-4001,Sales,High,391,12,1,1
EMP-4002,Finance,Critical,175,1,0,0
EMP-4003,Finance,Critical,400,10,1,1
EMP-4004,Engineering,High,231,8,1,1
EMP-4005,Engineering,Medium,304,12,1,0
EMP-4006,Finance,High,310,8,0,1
EMP-4007,IT,High,291,11,1,1
EMP-4008,IT,High,63,0,1,0
EMP-4009,HR,High,236,10,0,1
EMP-4010,HR,High,248,9,1,1
EMP-4011,Finance,High,122,4,1,1
EMP-4012,Engineering,Low,179,1,1,0
EMP-4013,IT,Low,96,2,1,0
EMP-4014,Sales,Critical,378,11,1,1
EMP-4015,HR,High,176,4,1,0
EMP-4016,Sales,Medium,358,5,1,1
EMP-4017,Marketing,Medium,140,2,1,0
EMP-4018,Marketing,Medium,338,4,1,0
EMP-4019,HR,Low,69,0,1,0
EMP-4020,IT,Critical,339,5,0,1
EMP-4021,Sales,Low,174,3,1,0
EMP-4022,Marketing,Low,59,0,1,0
EMP-4023,Engineering,Medium,157,3,1,0
EMP-4024,IT,Critical,118,1,0,0
EMP-4025,IT,Medium,281,11,0,0
EMP-4026,Sales,Medium,400,6,1,1
EMP-4027,Sales,Low,136,3,1,0
EMP-4028,Finance,Low,267,12,1,0
EMP-4029,HR,Low,368,5,0,0
EMP-4030,Sales,High,313,11,1,0
EMP-4031,Engineering,High,138,4,1,0
EMP-4032,Marketing,Critical,391,3,0,1
EMP-4033,Marketing,Critical,136,3,1,1
EMP-4034,IT,High,135,2,1,1
EMP-4035,Marketing,High,359,7,0,1
EMP-4036,HR,Medium,44,0,0,0
EMP-4037,Finance,Low,355,5,1,0
EMP-4038,Engineering,Medium,176,1,0,0
EMP-4039,Engineering,High,165,2,1,0
EMP-4040,Marketing,Medium,206,8,1,1
EMP-4041,Marketing,High,165,1,0,1
EMP-4042,Engineering,Low,215,8,0,1
EMP-4043,IT,Low,387,3,1,1
EMP-4044,Sales,Critical,313,10,1,1
EMP-4045,Marketing,High,326,3,1,0
EMP-4046,Marketing,Critical,105,4,0,0
EMP-4047,Engineering,Medium,136,2,0,0
EMP-4048,Engineering,Critical,92,3,1,0
EMP-4049,Finance,Medium,270,8,1,1
EMP-4050,Engineering,Medium,265,5,1,0
EMP-4051,IT,High,118,3,0,0
EMP-4052,Sales,Critical,249,5,1,0
EMP-4053,Sales,Critical,238,6,1,1
EMP-4054,HR,Low,115,2,0,0
EMP-4055,Marketing,High,392,9,1,1
EMP-4056,IT,Critical,35,1,0,0
EMP-4057,Sales,Medium,121,2,1,0
EMP-4058,Engineering,Low,233,7,1,1
EMP-4059,IT,Critical,46,0,1,0
EMP-4060,Finance,Medium,287,8,1,1
EMP-4061,Finance,High,102,2,1,1
EMP-4062,Marketing,High,304,11,0,1
EMP-4063,Engineering,High,300,12,1,1
EMP-4064,Engineering,High,261,9,1,1
EMP-4065,Finance,High,318,8,0,1
EMP-4066,Engineering,Low,88,0,1,0
EMP-4067,Finance,Critical,365,7,0,1
EMP-4068,Engineering,Low,32,1,1,0
EMP-4069,IT,Medium,170,2,0,0
EMP-4070,Marketing,Medium,81,0,1,0
EMP-4071,Marketing,Low,118,2,1,0
EMP-4072,Sales,Medium,315,9,1,0
EMP-4073,IT,Medium,178,2,1,0
EMP-4074,Finance,Medium,282,4,0,0
EMP-4075,IT,Critical,89,1,1,1
EMP-4076,Sales,Low,255,7,0,1
EMP-4077,Engineering,Critical,51,1,0,1
EMP-4078,Marketing,Medium,93,1,1,0
EMP-4079,IT,Critical,213,6,1,1
EMP-4080,Marketing,Low,314,8,0,0
EMP-4081,Marketing,High,211,3,0,0
EMP-4082,Finance,Medium,182,12,1,0
EMP-4083,Finance,Medium,109,3,1,0
EMP-4084,Marketing,Medium,270,5,1,0
EMP-4085,Marketing,Critical,398,8,1,1
EMP-4086,Finance,Low,277,12,0,1
EMP-4087,HR,High,325,4,1,0
EMP-4088,Finance,Low,357,12,1,1
EMP-4089,Finance,Critical,285,3,0,0
EMP-4090,HR,Medium,96,1,1,0
EMP-4091,Sales,Low,356,9,1,1
EMP-4092,Engineering,High,252,8,0,1
EMP-4093,Marketing,High,212,10,1,1
EMP-4094,Engineering,Low,163,4,0,0
EMP-4095,HR,Critical,301,6,1,1
EMP-4096,Finance,Critical,353,12,1,1
EMP-4097,HR,Low,111,1,0,0
EMP-4098,HR,Critical,211,5,1,1
EMP-4099,IT,High,101,3,0,0
EMP-4100,Marketing,High,335,9,0,1
EMP-4101,Engineering,Critical,72,0,1,0
EMP-4102,Marketing,Low,185,4,0,0
EMP-4103,Marketing,High,64,1,0,0
EMP-4104,Engineering,Low,349,10,1,1
EMP-4105,Finance,Medium,75,0,1,0
EMP-4106,Marketing,Critical,120,1,1,0
EMP-4107,Engineering,Low,72,0,1,0
EMP-4108,IT,Medium,143,1,1,0
EMP-4109,Marketing,Medium,111,4,1,0
EMP-4110,Engineering,Critical,285,5,0,0
EMP-4111,HR,Low,127,1,1,0
EMP-4112,Finance,Medium,258,10,1,1
EMP-4113,Engineering,Critical,305,7,1,1
EMP-4114,Marketing,Low,166,2,0,0
EMP-4115,HR,Medium,309,9,0,1
EMP-4116,IT,Critical,365,5,1,1
EMP-4117,Marketing,Critical,134,3,1,0
EMP-4118,Sales,Low,227,9,0,0
EMP-4119,HR,High,381,12,1,1
EMP-4120,Engineering,Medium,288,12,0,1
EMP-4121,Engineering,Low,83,0,1,0
EMP-4122,IT,Medium,308,11,1,1
EMP-4123,Engineering,Low,84,1,1,0
EMP-4124,HR,Medium,67,1,1,0
EMP-4125,HR,High,112,3,1,0
EMP-4126,Engineering,Critical,361,8,0,1
EMP-4127,HR,Low,31,0,1,0
EMP-4128,Sales,Critical,264,4,1,1
EMP-4129,IT,Low,354,8,0,1
EMP-4130,Marketing,Low,286,6,1,0
EMP-4131,Finance,Low,391,9,0,1
EMP-4132,Sales,Critical,30,1,1,0
EMP-4133,Sales,High,166,2,0,1
EMP-4134,Marketing,Low,73,1,0,0
EMP-4135,Engineering,High,203,5,1,1
EMP-4136,Engineering,High,182,11,1,1
EMP-4137,Engineering,Low,46,1,1,0
EMP-4138,HR,Medium,37,1,1,0
EMP-4139,IT,Low,225,6,1,1
EMP-4140,HR,Medium,65,1,1,0
EMP-4141,Engineering,Medium,175,2,1,0
EMP-4142,Finance,High,222,6,1,1
EMP-4143,Sales,Medium,147,2,1,0
EMP-4144,HR,Low,194,7,0,1
EMP-4145,HR,High,81,0,1,0
EMP-4146,Marketing,Medium,360,8,1,0
EMP-4147,IT,Low,118,4,1,0
EMP-4148,Finance,High,124,2,0,0
EMP-4149,IT,High,144,4,1,0
EMP-4150,Marketing,Critical,175,1,1,0
EMP-4151,Marketing,Critical,358,12,1,1
EMP-4152,HR,Medium,356,4,1,0
EMP-4153,Finance,Low,311,4,1,0
EMP-4154,Marketing,Low,244,6,0,1
EMP-4155,Sales,Medium,311,11,1,1
EMP-4156,Engineering,Critical,173,1,1,0
EMP-4157,Engineering,Low,190,10,1,0
EMP-4158,Finance,Critical,393,10,1,1
EMP-4159,Engineering,Low,284,9,1,1
EMP-4160,HR,Low,47,0,1,1
EMP-4161,Marketing,Low,105,2,1,0
EMP-4162,Engineering,Critical,172,4,1,0
EMP-4163,IT,Critical,398,3,0,1
EMP-4164,HR,Low,173,3,0,0
EMP-4165,Sales,Medium,365,3,1,1
EMP-4166,Marketing,Low,370,7,0,0
EMP-4167,Engineering,High,196,4,1,0
EMP-4168,HR,High,241,5,1,0
EMP-4169,Finance,Critical,55,1,1,1
EMP-4170,Engineering,Critical,195,4,1,0
EMP-4171,HR,Medium,62,0,0,0
EMP-4172,IT,Low,79,1,1,0
EMP-4173,HR,Medium,90,1,0,0
EMP-4174,Sales,High,62,1,1,0
EMP-4175,Marketing,Critical,310,12,0,1
EMP-4176,IT,Critical,226,11,1,1
EMP-4177,Engineering,Low,398,10,1,1
EMP-4178,Sales,Critical,392,6,1,1
EMP-4179,IT,Low,286,9,0,1
EMP-4180,Sales,Medium,373,7,1,1
EMP-4181,IT,Low,57,1,0,1
EMP-4182,HR,High,249,12,1,1
EMP-4183,Engineering,High,85,0,1,0
EMP-4184,Sales,Medium,353,9,0,1
EMP-4185,HR,Low,296,10,0,1
EMP-4186,Sales,High,399,10,1,1
EMP-4187,Sales,Critical,198,11,1,1
EMP-4188,Finance,Low,311,10,1,1
EMP-4189,HR,Critical,205,8,1,1
EMP-4190,Engineering,High,346,3,1,1
EMP-4191,Sales,Medium,264,5,1,0
EMP-4192,Finance,Low,113,2,1,0
EMP-4193,IT,Medium,61,0,1,0
EMP-4194,Engineering,High,302,9,0,1
EMP-4195,Sales,Low,336,11,1,1
EMP-4196,Sales,Low,71,1,1,0
EMP-4197,Finance,High,358,12,1,1
EMP-4198,IT,Medium,97,2,0,0
EMP-4199,IT,Medium,400,6,1,0
EMP-4200,Finance,Medium,212,8,0,1
EMP-4201,Sales,Critical,266,9,1,1
EMP-4202,Engineering,Critical,207,9,1,1
EMP-4203,IT,Medium,128,4,1,0
EMP-4204,Marketing,Medium,129,3,1,0
EMP-4205,HR,Low,291,10,1,1
EMP-4206,Engineering,High,295,8,0,1
EMP-4207,Sales,High,211,8,0,1
EMP-4208,IT,High,199,5,1,1
EMP-4209,Marketing,Low,116,4,0,0
EMP-4210,IT,Low,348,12,1,1
EMP-4211,IT,High,176,3,1,0
EMP-4212,Finance,High,296,9,0,1
EMP-4213,Finance,Critical,344,4,1,0
EMP-4214,IT,High,43,1,0,0
EMP-4215,IT,High,229,5,1,1
EMP-4216,HR,Low,129,3,0,0
EMP-4217,Marketing,High,375,9,1,1
EMP-4218,Engineering,Low,166,1,0,0
EMP-4219,HR,High,397,10,1,1
EMP-4220,Engineering,Low,301,3,1,1
EMP-4221,IT,High,225,12,1,1
EMP-4222,IT,High,35,0,0,0
EMP-4223,IT,Critical,53,1,1,0
EMP-4224,Finance,High,187,7,1,0
EMP-4225,Marketing,Low,162,3,0,0
EMP-4226,Sales,Critical,243,3,1,1
EMP-4227,HR,High,246,10,0,1
EMP-4228,Sales,Medium,107,2,1,0
EMP-4229,Finance,Critical,323,6,1,1
EMP-4230,Marketing,High,265,11,1,1
EMP-4231,HR,Medium,105,2,0,0
EMP-4232,Marketing,Low,254,12,1,1
EMP-4233,Marketing,Critical,30,0,1,1
EMP-4234,Finance,Low,214,7,0,1
EMP-4235,Marketing,Medium,174,3,0,0
EMP-4236,Sales,Critical,312,10,1,1
EMP-4237,Sales,Low,84,1,1,0
EMP-4238,Marketing,Critical,355,10,1,1
EMP-4239,Finance,Critical,46,1,1,0
EMP-4240,Sales,Medium,390,9,1,1
EMP-4241,Finance,Critical,78,1,0,0
EMP-4242,Finance,Medium,347,6,1,1
EMP-4243,HR,Critical,295,12,1,1
EMP-4244,IT,Medium,37,0,0,0
EMP-4245,Sales,High,390,6,1,1
EMP-4246,Sales,Medium,225,6,0,1
EMP-4247,Engineering,Low,194,7,0,1
EMP-4248,Marketing,Critical,116,3,1,0
EMP-4249,Marketing,High,262,12,0,1
EMP-4250,Engineering,High,363,12,1,1
EMP-4251,Engineering,Medium,295,5,1,1
EMP-4252,Finance,Critical,365,7,1,1
EMP-4253,Marketing,Medium,334,10,0,1
EMP-4254,IT,Medium,329,11,1,1
EMP-4255,Sales,Medium,384,12,1,1
EMP-4256,Sales,Medium,263,3,1,0
EMP-4257,Sales,High,179,3,1,0
EMP-4258,Marketing,High,35,0,0,0
EMP-4259,Marketing,Low,259,11,1,1
EMP-4260,Sales,High,353,6,1,1
EMP-4261,Sales,High,212,8,1,0
EMP-4262,Engineering,High,218,11,1,1
EMP-4263,IT,High,294,3,1,1
EMP-4264,Sales,Critical,343,11,1,0
EMP-4265,HR,Critical,116,4,0,1
EMP-4266,Marketing,Medium,229,11,1,0
EMP-4267,Sales,Low,395,6,0,1
EMP-4268,Sales,Critical,192,3,1,0
EMP-4269,Finance,Medium,113,3,1,0
EMP-4270,Engineering,Low,359,4,0,0
EMP-4271,Engineering,Medium,364,5,0,0
EMP-4272,Marketing,Medium,205,6,0,1
EMP-4273,HR,High,67,0,0,1
EMP-4274,Engineering,Low,265,10,1,1
EMP-4275,HR,Medium,187,5,1,0
EMP-4276,Finance,High,347,9,0,1
EMP-4277,Engineering,Critical,248,6,1,1
EMP-4278,Marketing,Critical,210,8,0,1
EMP-4279,HR,Critical,41,0,1,0
EMP-4280,IT,Critical,396,7,1,1
EMP-4281,HR,Medium,274,11,1,0
EMP-4282,IT,Medium,221,10,1,0
EMP-4283,HR,Medium,210,11,0,1
EMP-4284,Finance,Critical,259,7,1,0
EMP-4285,Sales,Critical,265,3,1,1
EMP-4286,Sales,High,109,4,1,1
EMP-4287,Sales,Medium,370,4,1,0
EMP-4288,IT,Low,126,4,1,0
EMP-4289,Engineering,High,209,12,1,1
EMP-4290,HR,Critical,37,1,0,0
EMP-4291,Sales,High,105,4,0,0
EMP-4292,Marketing,Critical,355,5,1,1
EMP-4293,Engineering,Medium,351,10,1,1
EMP-4294,IT,High,76,1,1,0
EMP-4295,Engineering,Critical,127,2,0,1
EMP-4296,Engineering,Medium,289,8,1,1
EMP-4297,Engineering,High,317,10,1,1
EMP-4298,Engineering,High,372,4,0,0
EMP-4299,HR,High,193,12,1,0
EMP-4300,Marketing,Low,273,11,0,1
EMP-4301,IT,Medium,396,9,1,1
EMP-4302,Sales,Critical,374,7,0,1
EMP-4303,Finance,Medium,328,5,1,0
EMP-4304,Sales,Medium,88,0,1,0
EMP-4305,IT,Medium,180,11,1,1
EMP-4306,Finance,High,321,7,0,1
EMP-4307,Marketing,Medium,377,3,1,0
EMP-4308,Sales,High,262,8,1,0
EMP-4309,HR,Medium,311,11,1,1
EMP-4310,HR,Low,146,2,1,0
EMP-4311,Engineering,Medium,80,1,1,0
EMP-4312,HR,Medium,237,6,0,1
EMP-4313,Engineering,Critical,192,11,1,1
EMP-4314,HR,Low,279,8,1,1
EMP-4315,Marketing,Medium,334,3,0,1
EMP-4316,Marketing,Medium,139,1,1,0
EMP-4317,Finance,Critical,174,2,0,1
EMP-4318,HR,Low,186,8,1,0
EMP-4319,Engineering,Critical,291,7,0,1
EMP-4320,Engineering,Medium,127,1,1,0
EMP-4321,Finance,Low,57,1,0,0
EMP-4322,Engineering,Critical,137,1,0,0
EMP-4323,Sales,Medium,331,11,1,1
EMP-4324,Finance,High,148,1,1,0
EMP-4325,Engineering,Medium,361,5,1,0
EMP-4326,Marketing,Low,87,1,0,0
EMP-4327,Finance,High,379,9,1,1
EMP-4328,Engineering,Low,81,0,1,0
EMP-4329,IT,Medium,135,4,0,0
EMP-4330,IT,Medium,317,6,1,1
EMP-4331,Engineering,Medium,259,3,0,0
EMP-4332,Finance,Critical,205,9,1,1
EMP-4333,Sales,Medium,346,4,0,0
EMP-4334,Marketing,Low,34,1,1,0
EMP-4335,Marketing,High,306,12,1,0
EMP-4336,Finance,Critical,43,1,0,0
EMP-4337,Sales,High,164,2,0,1
EMP-4338,IT,High,363,7,1,1
EMP-4339,Engineering,High,153,1,1,0
EMP-4340,Engineering,High,335,12,1,1
EMP-4341,Finance,High,139,1,0,0
EMP-4342,Finance,Medium,295,9,0,1
EMP-4343,HR,Low,348,8,1,0
EMP-4344,IT,Low,317,3,1,1
EMP-4345,Marketing,Medium,293,10,0,1
EMP-4346,Sales,High,95,1,1,0
EMP-4347,Finance,Medium,54,1,1,0
EMP-4348,Marketing,Critical,220,7,0,1
EMP-4349,HR,Medium,60,1,1,0
EMP-4350,IT,Low,118,3,0,0
EMP-4351,Finance,Medium,266,12,0,1
EMP-4352,Finance,High,352,4,1,1
EMP-4353,IT,Critical,89,0,1,0
EMP-4354,HR,Low,330,7,1,1
EMP-4355,Sales,Low,105,4,1,0
EMP-4356,Engineering,Medium,76,1,0,0
EMP-4357,Engineering,Medium,46,0,0,1
EMP-4358,Engineering,Critical,223,7,1,1
EMP-4359,HR,Low,320,10,1,1
EMP-4360,Engineering,High,192,7,1,1
EMP-4361,HR,Medium,275,8,0,1
EMP-4362,Sales,High,196,5,1,0
EMP-4363,Finance,Low,193,3,0,0
EMP-4364,Finance,Medium,50,1,1,0
EMP-4365,Engineering,High,159,2,0,0
EMP-4366,Engineering,Low,273,7,1,1
EMP-4367,IT,Medium,285,3,1,1
EMP-4368,Engineering,Critical,136,4,0,0
EMP-4369,Sales,Critical,271,7,0,1
EMP-4370,IT,Low,50,1,1,0
EMP-4371,Marketing,High,57,1,0,0
EMP-4372,HR,Low,246,4,0,0
EMP-4373,Finance,High,112,4,1,0
EMP-4374,Marketing,Critical,235,4,0,0
EMP-4375,Engineering,Critical,132,2,1,1
EMP-4376,Sales,High,173,4,0,0
EMP-4377,IT,Low,299,3,1,1
EMP-4378,Marketing,High,183,7,0,0
EMP-4379,Sales,Medium,374,6,0,0
EMP-4380,Engineering,Critical,69,1,1,0
EMP-4381,Sales,Critical,344,11,1,1
EMP-4382,HR,Critical,216,4,1,1
EMP-4383,Marketing,Critical,130,2,0,0
EMP-4384,Marketing,High,297,5,1,0
