employee_id,department,role,database_name,days_to_expiry,total_rotations,successful_rotations,failed_rotations,reminders_ignored,avg_response_hours,login_frequency_per_week,password_strength_score,uses_mfa,breach_risk_score,caused_breach
EMP-1786,Finance,Manager,PostgreSQL,82,8,8,0,1,35,25,8,1,0,0
EMP-1787,Engineering,Analyst,CockroachDB,14,11,8,3,0,44,4,10,1,0,0
EMP-1788,Engineering,Junior Developer,SQL Server,28,15,8,7,1,149,1,7,1,1.83,0
EMP-1789,Engineering,Tech Lead,MariaDB,30,12,12,0,0,28,29,6,1,0,0
EMP-1790,Data Science,Junior Developer,PostgreSQL,33,3,3,0,0,79,12,4,1,0,0
EMP-1791,HR,Senior Developer,CockroachDB,91,9,5,4,2,8,35,7,1,0,0
EMP-1792,Finance,Senior Developer,MySQL,111,2,1,1,0,34,26,4,0,0,0
EMP-1793,Finance,Analyst,MariaDB,61,6,5,1,2,25,40,5,0,0,0
EMP-1794,Finance,Engineer,Oracle,69,12,7,5,2,15,11,6,1,0,0
EMP-1795,Data Science,Tech Lead,Redis,-31,12,7,5,6,15,14,8,0,100,1
EMP-1796,Data Science,Manager,MongoDB,8,15,14,1,1,31,13,5,1,0,0
EMP-1797,Finance,Developer,Oracle,39,8,7,1,1,30,5,2,1,0,0
EMP-1798,Security,Engineer,CockroachDB,-25,5,5,0,5,36,14,10,1,51.0,0
EMP-1799,Engineering,Intern,PostgreSQL,0,15,9,6,3,77,6,10,1,0,0
EMP-1800,Security,Junior Developer,CockroachDB,120,3,2,1,1,163,20,4,1,0,1
EMP-1801,HR,Tech Lead,MongoDB,-30,14,10,4,7,3,37,7,1,100,1
EMP-1802,Security,Junior Developer,Redis,10,6,3,3,1,153,8,7,0,19.5,0
EMP-1803,Engineering,Intern,MySQL,-4,14,12,2,6,79,35,6,1,0,0
EMP-1804,QA,Tech Lead,CockroachDB,127,6,3,3,2,20,21,9,1,0,0
EMP-1805,Infrastructure,Developer,Oracle,141,1,1,0,1,40,40,10,1,0,0
EMP-1806,QA,Manager,Oracle,131,3,3,0,1,28,38,5,1,0,0
EMP-1807,Infrastructure,Analyst,MongoDB,35,3,2,1,0,57,24,2,1,0,0
EMP-1808,QA,Junior Developer,MySQL,37,13,13,0,2,89,3,10,1,0,1
EMP-1809,Finance,Tech Lead,Redis,-14,13,12,1,6,19,23,3,1,0,0
EMP-1810,QA,Engineer,PostgreSQL,52,2,1,1,2,57,39,6,1,0,0
EMP-1811,QA,Senior Developer,MySQL,50,8,8,0,1,31,4,3,1,0,0
EMP-1812,Security,Manager,PostgreSQL,28,8,6,2,2,13,5,6,0,0,0
EMP-1813,Finance,Intern,MariaDB,115,6,3,3,1,125,31,9,0,6.83,0
EMP-1814,Data Science,Tech Lead,CockroachDB,66,0,0,0,2,5,30,5,0,0.83,0
EMP-1815,Security,Engineer,PostgreSQL,-18,3,3,0,3,50,24,6,0,62.33,1
EMP-1816,Infrastructure,Intern,CockroachDB,131,0,0,0,2,27,40,7,0,0,0
EMP-1817,HR,Analyst,MariaDB,50,9,6,3,2,24,22,6,0,0,0
EMP-1818,HR,Manager,MongoDB,70,1,1,0,0,11,9,6,1,0,0
EMP-1819,Security,Analyst,CockroachDB,121,6,4,2,2,47,30,3,1,0,0
EMP-1820,Data Science,Tech Lead,SQL Server,-27,12,7,5,5,19,7,4,0,100,1
EMP-1821,HR,Analyst,CockroachDB,43,13,12,1,0,51,37,6,0,0,0
EMP-1822,QA,Manager,CockroachDB,57,12,10,2,0,32,1,7,0,0,0
EMP-1823,HR,Analyst,MariaDB,48,6,6,0,0,71,26,2,1,0,0
EMP-1824,Infrastructure,Engineer,Oracle,50,1,1,0,0,36,4,2,1,0,0
EMP-1825,Data Science,Analyst,SQL Server,139,10,10,0,0,46,12,9,0,0,0
EMP-1826,Security,Intern,Redis,-24,7,7,0,6,25,10,8,1,47.17,0
EMP-1827,Security,Analyst,Oracle,142,3,2,1,2,36,14,3,0,10.0,0
EMP-1828,Infrastructure,Tech Lead,MongoDB,56,0,0,0,1,15,9,2,1,0,0
EMP-1829,Engineering,Intern,SQL Server,65,2,1,1,1,85,1,5,1,0,0
EMP-1830,Finance,Junior Developer,MySQL,102,3,2,1,0,71,2,10,0,0,0
EMP-1831,Engineering,Developer,Redis,103,14,12,2,1,65,9,6,1,0,0
EMP-1832,Finance,Manager,MySQL,-20,6,6,0,9,31,40,3,1,90.17,1
EMP-1833,Finance,Analyst,Redis,129,13,13,0,0,62,22,2,1,0,0
EMP-1834,QA,Intern,MongoDB,109,7,4,3,0,118,31,9,0,0,0
EMP-1835,Security,Developer,SQL Server,144,11,7,4,0,67,39,8,1,0,0
EMP-1836,Finance,Tech Lead,MongoDB,54,4,3,1,1,34,31,5,1,0,0
EMP-1837,Finance,Analyst,Redis,34,0,0,0,1,34,22,9,1,0,0
EMP-1838,QA,Intern,Redis,0,9,5,4,3,46,27,3,1,8.67,0
EMP-1839,HR,Analyst,CockroachDB,6,6,5,1,4,63,17,8,0,0,0
EMP-1840,Infrastructure,Intern,Oracle,71,7,4,3,1,54,1,6,1,0,0
EMP-1841,Data Science,Tech Lead,SQL Server,51,11,7,4,0,12,8,10,0,0,0
EMP-1842,Operations,Analyst,MySQL,16,5,5,0,1,24,37,6,1,0,0
EMP-1843,QA,Intern,Oracle,-1,1,1,0,8,24,6,5,1,35.0,0
EMP-1844,HR,Junior Developer,Redis,147,10,8,2,0,156,6,9,1,0,0
EMP-1845,Finance,Analyst,MongoDB,-3,0,0,0,7,18,28,10,0,45.0,0
EMP-1846,QA,Developer,SQL Server,5,13,8,5,1,34,9,7,1,0,0
EMP-1847,Infrastructure,Tech Lead,CockroachDB,100,10,9,1,2,26,30,10,1,0,1
EMP-1848,Operations,Intern,Oracle,-22,14,8,6,5,64,10,10,1,91.67,1
EMP-1849,QA,Analyst,SQL Server,107,6,4,2,2,19,11,8,0,0,0
EMP-1850,Operations,Developer,MariaDB,107,14,9,5,1,60,12,5,1,0,0
EMP-1851,Data Science,Senior Developer,MySQL,17,11,7,4,2,34,33,5,1,0,0
EMP-1852,Finance,Junior Developer,CockroachDB,100,2,2,0,0,28,27,2,1,0,0
EMP-1853,Security,Developer,Redis,-19,8,4,4,3,51,37,7,1,77.5,1
EMP-1854,Engineering,Analyst,PostgreSQL,82,0,0,0,1,19,39,2,0,5.17,0
EMP-1855,Infrastructure,Junior Developer,Oracle,142,15,11,4,1,111,6,9,0,0,0
EMP-1856,Data Science,Intern,CockroachDB,-25,5,5,0,11,41,20,4,0,100,1
EMP-1857,HR,Engineer,MySQL,134,12,12,0,1,56,36,6,1,0,0
EMP-1858,Data Science,Tech Lead,PostgreSQL,-9,7,5,2,12,34,21,3,1,100,1
EMP-1859,Operations,Manager,Oracle,-10,6,6,0,8,28,25,2,1,43.67,0
EMP-1860,Security,Senior Developer,MongoDB,-26,7,7,0,3,9,8,5,1,34.5,0
EMP-1861,Finance,Tech Lead,CockroachDB,-14,5,3,2,11,4,34,8,0,100,1
EMP-1862,Data Science,Senior Developer,Oracle,114,2,2,0,1,17,28,7,1,0,0
EMP-1863,Infrastructure,Tech Lead,Redis,16,5,3,2,1,23,22,5,1,0,0
EMP-1864,Data Science,Senior Developer,PostgreSQL,6,11,8,3,5,4,17,2,1,0,0
EMP-1865,QA,Intern,MariaDB,-3,15,15,0,7,135,27,4,1,0,0
EMP-1866,QA,Intern,PostgreSQL,3,7,4,3,3,24,26,7,0,10.0,0
EMP-1867,Finance,Analyst,PostgreSQL,141,10,5,5,0,47,35,6,1,0,0
EMP-1868,HR,Developer,MariaDB,131,10,6,4,1,50,17,10,1,0,0
EMP-1869,Finance,Tech Lead,Oracle,98,2,1,1,1,4,2,6,1,0,0
EMP-1870,Data Science,Engineer,MongoDB,80,5,5,0,2,32,34,9,1,0,0
EMP-1871,Finance,Analyst,SQL Server,46,2,1,1,1,26,36,7,0,0,0
EMP-1872,HR,Tech Lead,MariaDB,117,2,1,1,2,10,33,8,1,0,0
EMP-1873,QA,Intern,Oracle,118,10,10,0,0,45,20,10,1,0,0
EMP-1874,Security,Senior Developer,SQL Server,86,15,15,0,0,32,32,8,0,0,0
EMP-1875,Infrastructure,Developer,MySQL,100,11,8,3,2,46,33,6,1,0,0
EMP-1876,Security,Developer,PostgreSQL,68,4,2,2,1,60,4,10,1,0,0
EMP-1877,Engineering,Intern,SQL Server,34,11,10,1,2,151,38,9,1,0,0
EMP-1878,Operations,Developer,MariaDB,109,5,4,1,0,60,34,3,1,0,0
EMP-1879,Infrastructure,Manager,MariaDB,11,11,9,2,0,26,20,4,1,0,0
EMP-1880,Finance,Junior Developer,Oracle,-26,1,1,0,7,114,2,2,0,100,1
EMP-1881,Engineering,Manager,SQL Server,-23,8,5,3,11,11,3,5,1,100,1
EMP-1882,QA,Manager,MariaDB,-3,1,1,0,8,23,3,7,1,34.83,0
EMP-1883,Data Science,Analyst,MySQL,137,13,8,5,0,49,36,7,0,0,0
EMP-1884,Security,Engineer,MongoDB,-14,5,4,1,5,26,18,10,0,50.33,0
EMP-1885,Finance,Developer,Redis,24,0,0,0,1,27,28,8,0,0,0
EMP-1886,Finance,Engineer,Redis,18,3,3,0,2,32,5,10,0,0,0
EMP-1887,Data Science,Senior Developer,Redis,119,4,4,0,0,32,40,5,0,0,0
EMP-1888,Security,Senior Developer,SQL Server,7,9,8,1,1,2,21,6,0,0,0
EMP-1889,Engineering,Tech Lead,PostgreSQL,58,14,12,2,0,3,40,5,0,0,0
EMP-1890,Engineering,Engineer,Redis,40,5,4,1,1,33,3,4,1,0,0
EMP-1891,Engineering,Analyst,SQL Server,37,7,6,1,0,71,15,4,1,0,0
EMP-1892,HR,Senior Developer,Redis,137,13,9,4,1,18,33,8,0,0,0
EMP-1893,Finance,Developer,Oracle,131,10,8,2,1,24,28,3,1,0,0
EMP-1894,Finance,Junior Developer,MongoDB,149,11,8,3,1,66,17,10,1,0,0
EMP-1895,Engineering,Analyst,MySQL,101,15,15,0,1,63,5,6,1,0,0
EMP-1896,Infrastructure,Senior Developer,SQL Server,64,14,13,1,1,25,33,8,1,0,0
EMP-1897,Engineering,Senior Developer,Redis,-12,15,8,7,8,36,40,7,1,100,1
EMP-1898,Data Science,Analyst,PostgreSQL,65,3,3,0,1,26,34,9,0,0,0
EMP-1899,QA,Developer,Oracle,53,5,4,1,0,56,4,7,1,0,0
EMP-1900,Finance,Intern,MySQL,-2,7,5,2,5,104,38,10,1,0,0
EMP-1901,Operations,Senior Developer,MongoDB,-40,3,2,1,3,27,17,3,1,100,0
EMP-1902,QA,Analyst,Redis,149,8,6,2,1,34,25,6,1,0,0
EMP-1903,Security,Manager,Redis,15,7,5,2,2,29,10,7,0,0,0
EMP-1904,HR,Engineer,CockroachDB,111,15,14,1,0,66,3,3,1,0,0
EMP-1905,Infrastructure,Engineer,Oracle,130,1,1,0,0,56,39,8,1,0,0
EMP-1906,HR,Analyst,CockroachDB,19,2,2,0,1,51,26,4,1,0,0
EMP-1907,Finance,Analyst,Oracle,48,1,1,0,1,42,8,4,0,0,0
EMP-1908,Finance,Tech Lead,SQL Server,82,11,10,1,2,26,36,7,1,0,0
EMP-1909,Engineering,Engineer,Oracle,139,12,6,6,2,60,1,6,0,30.0,0
EMP-1910,Infrastructure,Engineer,Redis,123,6,3,3,2,63,24,9,1,0,0
EMP-1911,Infrastructure,Senior Developer,CockroachDB,-36,15,10,5,8,1,37,5,1,100,1
EMP-1912,Security,Engineer,CockroachDB,-27,2,1,1,12,18,5,2,0,100,1
EMP-1913,Data Science,Tech Lead,SQL Server,-18,15,12,3,3,2,17,7,0,14.33,0
EMP-1914,Security,Engineer,PostgreSQL,-9,7,4,3,10,19,30,10,1,78.17,1
EMP-1915,QA,Tech Lead,MySQL,109,0,0,0,1,23,20,8,1,0,0
EMP-1916,Operations,Developer,MySQL,-4,11,6,5,12,12,13,4,1,100,1
EMP-1917,QA,Engineer,SQL Server,90,7,4,3,2,30,19,7,1,0,0
EMP-1918,HR,Tech Lead,CockroachDB,-15,11,11,0,3,7,28,10,1,0,0
EMP-1919,QA,Developer,Redis,124,12,12,0,2,22,37,5,1,0,0
EMP-1920,Infrastructure,Senior Developer,PostgreSQL,48,14,11,3,0,35,40,5,1,0,0
EMP-1921,HR,Senior Developer,Redis,-29,15,9,6,9,10,30,8,1,100,1
EMP-1922,Operations,Developer,MariaDB,29,11,6,5,0,15,9,7,0,0,0
EMP-1923,Data Science,Senior Developer,SQL Server,-26,2,2,0,6,23,26,5,1,100,1
EMP-1924,HR,Developer,CockroachDB,134,6,5,1,1,54,22,8,1,0,0
EMP-1925,Infrastructure,Junior Developer,Redis,-17,12,10,2,4,81,8,3,1,28.5,0
EMP-1926,Data Science,Developer,PostgreSQL,24,15,9,6,2,56,11,3,1,0,0
EMP-1927,Operations,Junior Developer,PostgreSQL,-8,2,2,0,6,71,40,2,0,79.83,1
EMP-1928,HR,Junior Developer,SQL Server,-34,2,2,0,5,82,12,5,0,100,1
EMP-1929,Security,Tech Lead,Oracle,148,4,2,2,1,33,33,3,1,0,0
EMP-1930,Data Science,Tech Lead,Redis,-25,4,2,2,4,2,11,3,1,100,1
EMP-1931,Operations,Tech Lead,MariaDB,109,3,3,0,2,11,32,4,0,0,0
EMP-1932,Finance,Manager,MariaDB,5,1,1,0,1,6,32,10,1,0,0
EMP-1933,HR,Manager,Oracle,-32,0,0,0,5,23,40,10,1,100,1
EMP-1934,Data Science,Senior Developer,MongoDB,48,2,2,0,1,17,4,2,0,0,0
EMP-1935,Engineering,Analyst,MongoDB,107,11,6,5,0,18,8,7,0,0,0
EMP-1936,QA,Junior Developer,MariaDB,16,11,7,4,1,153,14,9,0,0,0
EMP-1937,Data Science,Manager,MariaDB,-3,1,1,0,3,19,35,8,1,0,0
EMP-1938,Finance,Tech Lead,PostgreSQL,101,5,3,2,1,28,40,6,0,0,0
EMP-1939,Operations,Engineer,Redis,127,0,0,0,1,20,8,2,1,0,0
EMP-1940,Data Science,Manager,MariaDB,12,9,9,0,0,15,3,4,1,0,0
EMP-1941,Finance,Senior Developer,MySQL,54,6,3,3,2,1,13,10,1,0,0
EMP-1942,Security,Tech Lead,SQL Server,100,0,0,0,0,14,20,10,1,0,0
EMP-1943,Finance,Senior Developer,PostgreSQL,33,15,9,6,0,35,24,4,1,0,0
EMP-1944,QA,Junior Developer,MongoDB,112,7,4,3,2,28,40,3,1,0,0
EMP-1945,HR,Engineer,PostgreSQL,69,1,1,0,0,31,17,2,0,0,0
EMP-1946,QA,Intern,MariaDB,105,11,6,5,0,140,40,5,1,0,0
EMP-1947,HR,Developer,Redis,51,8,5,3,2,25,2,7,0,0,0
EMP-1948,Data Science,Tech Lead,Oracle,135,12,11,1,0,5,36,3,1,0,0
EMP-1949,Data Science,Senior Developer,MySQL,-17,0,0,0,4,4,39,3,0,96.67,1
EMP-1950,HR,Analyst,MariaDB,73,8,8,0,1,41,29,6,1,0,0
EMP-1951,Infrastructure,Analyst,SQL Server,72,1,1,0,0,21,21,2,0,0,0
EMP-1952,Security,Tech Lead,SQL Server,26,1,1,0,1,6,32,9,0,0,0
EMP-1953,Finance,Junior Developer,PostgreSQL,-16,2,2,0,4,95,2,5,1,58.83,1
EMP-1954,HR,Tech Lead,MySQL,88,13,8,5,0,5,5,10,0,0,0
EMP-1955,HR,Intern,Redis,54,8,6,2,2,106,26,3,0,1.67,0
EMP-1956,Data Science,Developer,CockroachDB,-37,4,3,1,5,43,11,8,0,100,1
EMP-1957,Finance,Tech Lead,MySQL,-29,14,7,7,12,24,4,7,0,100,1
EMP-1958,Operations,Senior Developer,PostgreSQL,129,14,9,5,1,5,33,4,1,0,0
EMP-1959,QA,Senior Developer,Oracle,119,13,8,5,2,17,8,7,1,0,0
EMP-1960,Operations,Junior Developer,Redis,107,10,8,2,2,141,7,5,0,0,1
EMP-1961,Engineering,Senior Developer,PostgreSQL,52,3,3,0,0,14,12,3,1,0,0
EMP-1962,Engineering,Intern,Oracle,24,7,5,2,2,123,17,8,1,0,0
EMP-1963,Infrastructure,Junior Developer,Redis,128,8,8,0,0,76,17,8,1,0,0
EMP-1964,Operations,Tech Lead,Redis,71,4,3,1,1,34,14,2,1,0,0
EMP-1965,Operations,Tech Lead,MariaDB,32,11,7,4,1,35,9,3,0,0,0
EMP-1966,QA,Junior Developer,Redis,147,6,4,2,1,69,20,9,1,0,0
EMP-1967,Data Science,Tech Lead,MySQL,106,11,9,2,0,23,13,9,1,0,0
EMP-1968,Infrastructure,Junior Developer,MySQL,23,7,6,1,1,32,15,8,1,0,0
EMP-1969,Infrastructure,Junior Developer,Redis,3,2,2,0,4,30,39,2,0,21.0,0
EMP-1970,Infrastructure,Junior Developer,SQL Server,107,8,8,0,1,105,6,5,1,0,0
EMP-1971,HR,Senior Developer,MariaDB,137,2,1,1,0,11,5,10,1,0,0
EMP-1972,HR,Engineer,SQL Server,129,11,6,5,2,72,9,9,1,0,0
EMP-1973,Finance,Developer,MySQL,23,6,3,3,2,43,10,7,1,0,0
EMP-1974,Data Science,Tech Lead,Redis,16,15,14,1,2,2,28,8,1,0,0
EMP-1975,Security,Engineer,Redis,-10,13,10,3,4,39,27,8,0,10.5,0
EMP-1976,HR,Tech Lead,MariaDB,100,14,7,7,0,36,24,5,0,14.0,0
EMP-1977,Data Science,Analyst,PostgreSQL,23,2,2,0,1,62,23,3,1,0,0
EMP-1978,QA,Analyst,Redis,-14,4,2,2,9,69,29,7,1,100,1
EMP-1979,Data Science,Analyst,Redis,79,1,1,0,2,72,27,5,1,0,0
EMP-1980,Data Science,Junior Developer,SQL Server,127,4,2,2,1,142,3,7,0,13.67,0
EMP-1981,QA,Manager,MySQL,82,5,4,1,2,35,35,5,0,0,0
EMP-1982,Security,Junior Developer,MongoDB,26,1,1,0,0,138,25,4,1,0,0
EMP-1983,Engineering,Junior Developer,MongoDB,70,13,11,2,0,122,15,6,1,0,0
EMP-1984,Engineering,Analyst,MongoDB,-11,7,6,1,5,61,16,8,0,36.17,0
EMP-1985,QA,Analyst,SQL Server,130,14,9,5,2,19,38,4,1,0,0
EMP-1986,Infrastructure,Junior Developer,MariaDB,-17,2,1,1,9,30,35,6,0,100,1
EMP-1987,Engineering,Senior Developer,SQL Server,-35,11,9,2,3,33,26,5,1,82.5,1
EMP-1988,Operations,Intern,Oracle,135,11,10,1,0,86,37,10,1,0,0
EMP-1989,QA,Manager,PostgreSQL,127,2,2,0,1,23,21,6,1,0,0
EMP-1990,Security,Engineer,Redis,21,6,3,3,2,61,19,8,1,0,0
EMP-1991,Engineering,Intern,SQL Server,82,1,1,0,1,108,2,10,1,0,0
EMP-1992,Finance,Engineer,Redis,28,4,2,2,0,18,37,9,0,0,0
EMP-1993,Infrastructure,Intern,MongoDB,71,7,4,3,1,123,37,6,0,10.5,0
EMP-1994,Data Science,Developer,SQL Server,54,15,9,6,2,51,11,8,1,0,0
EMP-1995,Security,Analyst,Redis,140,13,8,5,0,56,33,10,1,0,0
EMP-1996,HR,Junior Developer,MariaDB,16,5,4,1,0,139,34,10,0,0,0
EMP-1997,HR,Engineer,MongoDB,6,10,10,0,1,56,32,10,0,0,0
EMP-1998,Engineering,Manager,MySQL,132,2,1,1,0,36,29,8,1,0,0
EMP-1999,HR,Junior Developer,CockroachDB,16,13,11,2,1,69,7,9,0,0,0
EMP-2000,Infrastructure,Junior Developer,MongoDB,148,1,1,0,1,126,3,4,1,0,0
EMP-2001,QA,Developer,CockroachDB,50,7,6,1,2,55,30,10,1,0,0
EMP-2002,Security,Engineer,PostgreSQL,119,15,15,0,1,30,23,10,1,0,0
EMP-2003,QA,Analyst,Oracle,-24,7,4,3,11,72,19,8,1,100,1
EMP-2004,HR,Junior Developer,MongoDB,40,6,6,0,2,143,33,2,0,0,0
EMP-2005,HR,Developer,Oracle,-16,7,4,3,6,27,22,6,0,100,1
EMP-2006,Finance,Senior Developer,MariaDB,36,7,7,0,1,19,38,7,1,0,0
EMP-2007,QA,Junior Developer,Oracle,26,14,10,4,2,48,4,6,0,0,0
EMP-2008,HR,Senior Developer,SQL Server,102,4,2,2,0,34,3,4,1,0,0
EMP-2009,Operations,Manager,MongoDB,10,13,10,3,1,2,16,7,1,0,0
EMP-2010,Operations,Tech Lead,SQL Server,-8,7,5,2,4,22,21,7,1,6.67,0
EMP-2011,HR,Engineer,CockroachDB,12,5,3,2,1,53,11,10,0,0,0
EMP-2012,Engineering,Engineer,Oracle,38,0,0,0,2,28,12,6,0,0.67,0
EMP-2013,Security,Senior Developer,SQL Server,-7,15,10,5,3,1,26,5,0,18.17,0
EMP-2014,Security,Junior Developer,MongoDB,105,0,0,0,2,42,23,7,1,0,0
EMP-2015,Security,Manager,Oracle,123,1,1,0,2,1,16,5,1,0,0
EMP-2016,Infrastructure,Engineer,Oracle,134,4,4,0,2,33,39,9,0,0,0
EMP-2017,Finance,Developer,CockroachDB,31,1,1,0,2,67,18,7,0,0,0
EMP-2018,HR,Developer,Oracle,54,2,2,0,0,35,13,10,1,0,0
EMP-2019,Operations,Tech Lead,SQL Server,105,8,8,0,2,27,16,9,0,0,0
EMP-2020,QA,Developer,PostgreSQL,128,7,6,1,2,47,29,5,0,0,0
EMP-2021,QA,Manager,MongoDB,83,8,7,1,2,17,19,6,1,0,0
EMP-2022,Finance,Junior Developer,SQL Server,26,10,7,3,2,160,35,5,0,6.67,0
EMP-2023,Operations,Senior Developer,CockroachDB,97,9,6,3,1,35,25,8,0,0,0
EMP-2024,Data Science,Junior Developer,Oracle,114,13,11,2,0,156,9,9,1,0,0
EMP-2025,Engineering,Manager,Oracle,120,8,8,0,0,4,27,5,0,0,0
EMP-2026,QA,Junior Developer,CockroachDB,24,9,7,2,1,137,6,8,1,0,0
EMP-2027,Infrastructure,Analyst,MySQL,80,11,8,3,2,68,23,9,0,0,0
EMP-2028,Finance,Manager,Oracle,-4,0,0,0,4,1,5,8,1,0,0
EMP-2029,Infrastructure,Analyst,SQL Server,113,11,9,2,2,32,3,9,1,0,0
EMP-2030,Operations,Engineer,PostgreSQL,9,14,12,2,1,29,15,9,1,0,0
EMP-2031,Data Science,Tech Lead,SQL Server,140,7,4,3,1,36,13,3,0,8.0,0
EMP-2032,Infrastructure,Junior Developer,CockroachDB,116,13,9,4,0,24,27,5,0,0,0
EMP-2033,Operations,Analyst,MongoDB,119,15,13,2,0,28,38,5,0,0,0
EMP-2034,Infrastructure,Intern,CockroachDB,23,7,4,3,0,160,37,4,1,0,0
EMP-2035,Operations,Developer,MongoDB,92,7,4,3,2,22,36,8,1,0,0
EMP-2036,Operations,Senior Developer,CockroachDB,17,12,8,4,1,4,9,5,1,0,0
EMP-2037,HR,Manager,MariaDB,89,2,1,1,2,29,32,4,0,12.83,0
EMP-2038,QA,Intern,CockroachDB,97,2,2,0,2,112,18,6,1,0,0
EMP-2039,QA,Manager,MariaDB,56,9,6,3,1,20,37,4,1,0,0
EMP-2040,QA,Engineer,MariaDB,121,12,8,4,1,15,38,4,1,0,0
EMP-2041,Infrastructure,Engineer,MySQL,24,8,6,2,2,29,1,10,1,0,0
EMP-2042,Security,Manager,Oracle,87,1,1,0,2,17,38,4,1,0,0
EMP-2043,Infrastructure,Analyst,Oracle,-25,2,1,1,7,28,23,4,0,100,1
EMP-2044,Engineering,Manager,SQL Server,132,13,9,4,2,16,17,8,0,0,0
EMP-2045,Security,Engineer,MySQL,139,11,7,4,0,21,30,9,1,0,0
EMP-2046,HR,Intern,Redis,104,13,9,4,2,141,22,10,0,0,0
EMP-2047,Finance,Tech Lead,MySQL,-34,5,3,2,4,36,15,2,1,100,1
EMP-2048,Data Science,Senior Developer,Oracle,-32,7,7,0,3,11,15,2,1,70.83,1
EMP-2049,Data Science,Manager,MongoDB,32,10,10,0,0,14,38,9,0,0,0
EMP-2050,Engineering,Intern,Oracle,98,15,10,5,2,139,6,3,1,0,0
EMP-2051,Finance,Junior Developer,MySQL,-3,8,7,1,9,110,10,10,1,11.33,0
EMP-2052,Engineering,Junior Developer,MongoDB,25,1,1,0,0,36,27,8,1,0,0
EMP-2053,Engineering,Manager,CockroachDB,40,3,3,0,0,18,14,4,1,0,0
EMP-2054,Infrastructure,Engineer,Redis,57,0,0,0,2,56,9,2,1,0,0
EMP-2055,Infrastructure,Intern,SQL Server,-37,9,6,3,10,106,17,2,0,100,1
EMP-2056,Security,Intern,PostgreSQL,-32,1,1,0,5,136,8,8,1,100,1
EMP-2057,Infrastructure,Developer,PostgreSQL,-18,1,1,0,9,64,12,3,1,100,1
EMP-2058,QA,Tech Lead,CockroachDB,27,11,8,3,2,6,9,10,1,0,0
EMP-2059,Data Science,Analyst,MariaDB,75,13,8,5,2,47,36,5,0,3.83,0
EMP-2060,HR,Analyst,Redis,-38,12,6,6,8,44,16,3,1,100,1
EMP-2061,Infrastructure,Manager,Redis,127,5,4,1,1,2,38,5,1,0,0
EMP-2062,Operations,Intern,Oracle,121,1,1,0,2,145,33,4,1,0,0
EMP-2063,Finance,Tech Lead,MySQL,21,3,3,0,2,9,4,5,1,0,0
EMP-2064,Security,Junior Developer,MariaDB,26,4,2,2,0,84,29,4,0,6.0,0
EMP-2065,Data Science,Analyst,CockroachDB,113,13,9,4,1,46,28,8,1,0,0
EMP-2066,Security,Manager,SQL Server,38,10,9,1,1,11,29,8,0,0,0
EMP-2067,Security,Manager,PostgreSQL,96,3,3,0,0,30,5,9,1,0,0
EMP-2068,Engineering,Developer,MySQL,-4,11,8,3,4,50,5,3,0,24.33,0
EMP-2069,HR,Tech Lead,MongoDB,70,11,9,2,1,9,7,10,0,0,0
EMP-2070,Data Science,Engineer,Oracle,101,14,7,7,2,16,36,6,0,26.67,0
EMP-2071,Data Science,Junior Developer,MySQL,-12,6,3,3,6,78,27,2,1,100,1
EMP-2072,Finance,Intern,SQL Server,116,12,6,6,1,159,25,7,0,32.5,0
EMP-2073,Security,Developer,MongoDB,21,12,9,3,1,13,20,4,1,0,0
EMP-2074,Engineering,Senior Developer,MariaDB,118,4,3,1,2,23,27,3,0,0,0
EMP-2075,Finance,Tech Lead,MariaDB,89,1,1,0,0,15,35,2,0,0,0
EMP-2076,HR,Tech Lead,MySQL,134,0,0,0,0,17,13,2,1,0,0
EMP-2077,Security,Manager,Oracle,-36,2,1,1,6,7,31,10,0,100,1
EMP-2078,QA,Intern,Redis,21,14,14,0,2,161,1,7,1,0,0
EMP-2079,QA,Intern,PostgreSQL,132,13,13,0,1,105,39,7,0,0,0
EMP-2080,HR,Junior Developer,Oracle,-5,13,7,6,11,24,25,6,1,100,1
EMP-2081,HR,Junior Developer,MongoDB,119,10,5,5,1,27,7,8,1,0,0
EMP-2082,Infrastructure,Analyst,MariaDB,5,5,5,0,1,26,17,7,0,0,0
EMP-2083,HR,Manager,MySQL,69,1,1,0,1,18,28,4,1,0,0
EMP-2084,HR,Tech Lead,MariaDB,-18,7,6,1,8,31,9,6,0,97.17,1
EMP-2085,HR,Senior Developer,Oracle,50,4,2,2,1,32,19,3,1,0,0
EMP-2086,Engineering,Developer,MongoDB,-25,6,5,1,11,41,27,8,0,100,1
EMP-2087,HR,Developer,MySQL,90,1,1,0,1,72,26,5,0,0,1
EMP-2088,Operations,Engineer,PostgreSQL,28,5,3,2,1,65,15,2,1,0,0
EMP-2089,QA,Junior Developer,PostgreSQL,90,3,3,0,2,108,9,9,1,0,0
EMP-2090,QA,Analyst,MariaDB,0,7,4,3,1,14,8,9,1,0,0
EMP-2091,Data Science,Manager,PostgreSQL,69,7,4,3,0,25,24,8,0,0,0
EMP-2092,Infrastructure,Developer,CockroachDB,84,1,1,0,0,50,3,8,1,0,0
EMP-2093,Data Science,Tech Lead,CockroachDB,25,14,10,4,2,26,20,3,1,0,0
