employee_id,department,role,database_name,days_to_expiry,total_rotations,successful_rotations,failed_rotations,reminders_ignored,avg_response_hours,login_frequency_per_week,password_strength_score,uses_mfa,is_privileged,is_production,breach_risk_score,caused_breach
EMP-02606,Compliance,DBA,MySQL,85,20,19,0,3,9,7,6,1,1,1,0.0,0
EMP-02607,Finance,DBA,Oracle,4,17,16,0,0,10,26,10,1,1,1,0.0,0
EMP-02608,Infrastructure,Analyst,MySQL,41,1,0,0,5,20,48,5,1,0,1,18.42,0
EMP-02609,DevOps,Analyst,Oracle,1,18,14,3,2,72,49,3,1,0,0,0.0,0
EMP-02610,Finance,DBA,PostgreSQL,102,18,17,1,4,20,5,7,1,1,0,0.0,0
EMP-02611,Engineering,Security Engineer,Oracle,-43,17,17,0,2,69,19,7,0,1,1,6.4,0
EMP-02612,Security,Tech Lead,SQL Server,169,3,0,2,3,34,9,8,0,1,0,35.66,0
EMP-02613,DevOps,Analyst,PostgreSQL,174,2,0,1,4,27,15,7,1,0,0,8.02,0
EMP-02614,Infrastructure,Security Engineer,MySQL,164,10,6,3,2,96,8,3,1,1,0,8.5,0
EMP-02615,Analytics,Platform Engineer,Oracle,77,1,0,1,6,79,10,8,1,0,1,42.0,0
EMP-02616,Platform,Senior Developer,MySQL,180,13,6,5,2,106,33,2,1,0,0,27.46,0
EMP-02617,Platform,SRE,PostgreSQL,6,10,8,0,3,20,29,8,1,1,0,0.0,0
EMP-02618,Operations,DBA,SQL Server,-32,16,8,6,0,32,44,4,0,1,0,100.0,1
EMP-02619,DevOps,Senior DBA,MongoDB,-13,2,0,2,4,17,5,7,1,1,1,99.88,1
EMP-02620,Security,Developer,Oracle,97,3,0,2,4,47,6,10,1,0,0,13.63,0
EMP-02621,Compliance,Security Engineer,MySQL,1,1,0,1,4,45,37,3,0,1,1,89.06,1
EMP-02622,Platform,Analyst,Oracle,51,9,7,2,11,61,3,9,1,0,0,44.16,0
EMP-02623,DevOps,SRE,MySQL,-11,13,5,6,0,7,31,9,0,1,1,92.52,1
EMP-02624,DevOps,Senior DBA,MySQL,4,3,3,0,3,7,6,4,0,1,0,26.02,0
EMP-02625,Security,Analyst,Oracle,-2,13,6,6,0,46,1,10,1,0,1,41.06,0
EMP-02626,Data Science,DBA,MySQL,6,4,2,0,2,29,26,9,1,1,1,0.0,0
EMP-02627,Finance,Manager,PostgreSQL,121,18,13,3,0,18,1,2,0,0,0,0.0,0
EMP-02628,Analytics,Manager,MySQL,42,12,9,2,2,70,21,3,1,0,1,0.0,0
EMP-02629,Analytics,Platform Engineer,SQL Server,-37,7,1,4,2,51,20,9,1,0,1,100.0,0
EMP-02630,DevOps,Developer,PostgreSQL,4,6,2,4,7,64,1,3,1,0,0,92.94,1
EMP-02631,Analytics,SRE,PostgreSQL,22,4,2,1,3,11,50,8,1,1,0,0.0,0
EMP-02632,Analytics,Developer,PostgreSQL,74,11,5,5,2,97,14,7,1,0,0,13.91,0
EMP-02633,Infrastructure,Senior DBA,PostgreSQL,91,2,0,2,4,7,47,10,0,1,0,30.42,0
EMP-02634,DevOps,SRE,SQL Server,-7,0,0,0,0,34,17,3,1,1,1,54.03,0
EMP-02635,DevOps,Analyst,Oracle,13,13,11,0,6,94,43,4,1,0,1,0.0,0
EMP-02636,Compliance,Analyst,Oracle,-29,10,5,5,1,14,33,6,1,0,1,100.0,1
EMP-02637,Infrastructure,Manager,MySQL,9,20,20,0,1,79,26,3,0,0,1,0.0,0
EMP-02638,Data Science,Security Engineer,MongoDB,73,20,20,0,1,32,31,3,1,1,1,0.0,0
EMP-02639,Infrastructure,Senior DBA,MySQL,7,3,0,2,0,30,22,8,1,1,1,16.38,0
EMP-02640,Operations,Developer,Oracle,19,1,0,0,3,54,3,5,0,0,1,31.48,0
EMP-02641,Infrastructure,Tech Lead,Oracle,-40,0,0,0,0,35,47,4,1,1,0,81.77,1
EMP-02642,Operations,Analyst,MySQL,-27,2,1,0,2,14,20,8,1,0,0,58.04,1
EMP-02643,Platform,Senior Developer,MySQL,49,20,13,5,2,120,42,4,0,0,0,0.0,0
EMP-02644,Platform,Platform Engineer,MySQL,-36,10,7,3,5,94,4,5,1,0,1,100.0,1
EMP-02645,Engineering,Platform Engineer,Oracle,0,11,5,5,2,90,48,8,1,0,0,48.44,1
EMP-02646,Analytics,Platform Engineer,MariaDB,-42,5,4,0,3,110,31,3,0,0,1,100.0,1
EMP-02647,DevOps,Developer,MySQL,36,15,8,5,2,61,33,7,1,0,1,0.0,0
EMP-02648,Data Science,Senior DBA,Oracle,173,7,1,4,0,13,38,4,1,1,1,25.18,0
EMP-02649,Analytics,Manager,PostgreSQL,158,15,9,4,6,102,40,5,0,0,1,45.01,0
EMP-02650,Engineering,Platform Engineer,MySQL,112,3,0,2,6,94,19,3,0,0,1,85.21,1
EMP-02651,Operations,Manager,SQL Server,99,18,13,5,1,17,33,2,0,0,1,0.0,0
EMP-02652,Platform,Manager,MariaDB,-11,19,15,2,3,90,24,9,1,0,1,1.59,0
EMP-02653,Finance,Senior DBA,Oracle,18,10,8,2,0,31,27,8,1,1,1,0.0,0
EMP-02654,Engineering,Analyst,MySQL,169,7,5,2,3,18,26,8,1,0,1,0.0,0
EMP-02655,Analytics,Developer,MySQL,26,18,10,6,7,119,21,8,0,0,0,62.35,1
EMP-02656,Operations,Developer,MySQL,174,20,14,5,2,38,19,3,1,0,1,0.0,0
EMP-02657,Operations,Analyst,MariaDB,162,18,11,6,0,67,46,4,1,0,0,0.0,0
EMP-02658,Engineering,Manager,PostgreSQL,-9,11,5,5,8,35,18,9,1,0,1,100.0,1
EMP-02659,Security,Tech Lead,MongoDB,23,10,4,5,0,6,14,5,1,1,0,7.54,0
EMP-02660,Data Science,Tech Lead,Oracle,137,5,5,0,0,31,44,3,0,1,1,0.0,0
EMP-02661,Analytics,Senior Developer,PostgreSQL,14,6,5,0,5,68,31,7,0,0,0,4.2,0
EMP-02662,Compliance,DBA,MySQL,5,15,9,5,2,27,12,2,1,1,0,27.94,0
EMP-02663,Finance,Developer,PostgreSQL,-3,4,3,1,5,107,33,2,1,0,1,79.42,1
EMP-02664,Data Science,Security Engineer,PostgreSQL,28,11,10,1,0,60,49,9,0,1,1,0.0,1
EMP-02665,Infrastructure,Security Engineer,SQL Server,4,8,2,5,3,102,30,10,1,1,0,64.97,1
EMP-02666,Finance,DBA,Oracle,10,0,0,0,0,7,17,3,1,1,0,0.0,0
EMP-02667,DevOps,SRE,MySQL,-17,19,14,5,2,10,20,2,1,1,1,69.46,1
EMP-02668,Infrastructure,Security Engineer,Oracle,2,16,9,6,4,90,4,3,1,1,0,83.52,1
EMP-02669,DevOps,Senior Developer,MySQL,158,3,0,2,1,22,8,9,0,0,0,2.71,0
EMP-02670,Compliance,SRE,PostgreSQL,1,4,0,3,0,29,45,8,0,1,0,46.77,0
EMP-02671,Engineering,Manager,Oracle,87,11,6,5,7,19,10,8,1,0,0,44.59,0
EMP-02672,Finance,Tech Lead,Oracle,17,1,1,0,3,12,48,3,1,1,1,14.09,0
EMP-02673,Security,DBA,MySQL,-37,6,1,3,2,36,31,10,1,1,1,100.0,1
EMP-02674,Operations,Platform Engineer,Oracle,26,7,4,2,8,50,17,3,0,0,1,88.31,1
EMP-02675,Infrastructure,Developer,SQL Server,79,19,12,6,7,101,31,10,0,0,1,44.87,0
EMP-02676,Operations,Security Engineer,MySQL,21,7,5,2,2,109,45,7,0,1,1,19.4,0
EMP-02677,Finance,Manager,Oracle,16,19,15,4,7,44,10,9,1,0,0,0.0,0
EMP-02678,Engineering,Senior DBA,MySQL,-25,3,0,1,2,30,17,5,0,1,1,100.0,1
EMP-02679,Security,Platform Engineer,Oracle,-13,10,7,2,5,101,34,8,1,0,0,83.64,1
EMP-02680,Infrastructure,Developer,Oracle,-6,3,1,1,5,80,40,4,0,0,0,100.0,1
EMP-02681,Analytics,Tech Lead,PostgreSQL,158,15,10,5,1,25,39,5,1,1,1,0.0,0
EMP-02682,DevOps,Senior Developer,MongoDB,13,4,0,2,3,16,30,5,1,0,0,18.75,0
EMP-02683,Operations,DBA,PostgreSQL,150,9,3,4,1,28,23,5,1,1,1,16.7,0
EMP-02684,Data Science,Developer,PostgreSQL,18,13,11,0,1,14,43,9,0,0,0,0.0,1
EMP-02685,Compliance,DBA,MariaDB,10,19,12,6,3,2,36,8,1,1,1,0.0,0
EMP-02686,Platform,Senior DBA,MySQL,166,9,7,2,3,27,7,3,1,1,0,0.0,0
EMP-02687,Analytics,Security Engineer,Oracle,56,19,14,3,3,76,19,6,0,1,1,0.0,0
EMP-02688,Compliance,Security Engineer,MySQL,28,10,7,1,0,106,1,6,1,1,0,0.0,0
EMP-02689,Infrastructure,SRE,Oracle,168,8,4,3,4,21,13,3,1,1,1,38.6,0
EMP-02690,DevOps,Manager,MySQL,1,7,4,3,7,17,1,3,1,0,1,83.98,1
EMP-02691,Operations,Senior Developer,Oracle,74,2,0,2,7,36,42,8,1,0,1,57.79,1
EMP-02692,Data Science,DBA,MySQL,144,9,5,3,0,1,34,9,1,1,1,0.0,0
EMP-02693,Compliance,Platform Engineer,MongoDB,17,18,13,3,4,82,44,10,1,0,1,0.0,0
EMP-02694,Operations,Tech Lead,Oracle,138,11,7,2,6,22,28,2,1,1,1,30.14,0
EMP-02695,Compliance,Security Engineer,MariaDB,85,17,12,4,2,109,10,4,0,1,0,0.0,0
EMP-02696,Analytics,Tech Lead,MySQL,-5,14,10,2,8,1,46,6,0,1,0,76.15,1
EMP-02697,Compliance,Analyst,Oracle,23,13,8,5,6,10,6,6,0,0,0,52.28,0
EMP-02698,Platform,SRE,MySQL,119,14,9,4,4,20,7,10,0,1,1,7.92,0
EMP-02699,Operations,Tech Lead,Oracle,118,4,4,0,2,3,15,6,0,1,0,0.0,0
EMP-02700,Infrastructure,Tech Lead,MySQL,34,19,16,3,2,30,47,5,0,1,0,0.0,0
EMP-02701,Infrastructure,Manager,MySQL,4,12,10,1,7,35,37,3,1,0,0,12.6,0
EMP-02702,Platform,DBA,PostgreSQL,174,18,10,6,3,15,12,6,1,1,0,3.98,0
EMP-02703,Analytics,Manager,Oracle,11,18,15,2,3,76,1,7,1,0,1,0.0,0
EMP-02704,Data Science,Analyst,Oracle,-8,2,1,0,4,81,8,8,1,0,1,75.68,1
EMP-02705,Compliance,Analyst,MySQL,-32,2,0,2,9,64,23,6,0,0,1,100.0,1
EMP-02706,Data Science,Senior Developer,MySQL,8,10,6,2,4,35,16,8,1,0,1,0.0,0
EMP-02707,Data Science,SRE,MySQL,149,4,1,1,0,10,45,10,0,1,1,0.0,0
EMP-02708,Analytics,Developer,PostgreSQL,0,4,1,3,4,88,30,8,1,0,0,58.74,1
EMP-02709,Compliance,Manager,Oracle,145,12,8,4,1,103,49,6,1,0,1,0.0,0
EMP-02710,Platform,SRE,Oracle,-14,13,12,1,1,9,37,8,0,1,0,13.01,0
EMP-02711,Data Science,Developer,MySQL,-5,0,0,0,7,81,20,6,1,0,1,96.81,1
EMP-02712,Finance,Developer,Oracle,2,1,0,1,0,98,32,10,0,0,1,32.54,0
EMP-02713,Operations,Senior DBA,MySQL,1,7,2,3,3,31,36,9,0,1,0,61.02,1
EMP-02714,Security,Senior Developer,MariaDB,102,4,2,2,2,31,20,9,0,0,1,6.88,0
EMP-02715,Infrastructure,DBA,Oracle,143,16,14,0,2,26,2,8,1,1,1,0.0,0
EMP-02716,Engineering,Developer,PostgreSQL,-10,20,19,1,0,110,48,9,0,0,1,0.0,0
EMP-02717,Analytics,Senior DBA,MySQL,-43,2,0,2,2,25,38,5,1,1,1,100.0,1
EMP-02718,Platform,Platform Engineer,MySQL,23,19,18,1,3,101,49,9,0,0,0,0.0,0
EMP-02719,Platform,Tech Lead,MongoDB,2,6,6,0,7,32,21,8,0,1,0,39.3,0
EMP-02720,Infrastructure,SRE,Oracle,123,18,15,1,1,25,20,3,1,1,0,0.0,0
EMP-02721,Platform,SRE,MySQL,24,4,2,1,1,18,24,6,0,1,0,1.62,0
EMP-02722,Analytics,SRE,PostgreSQL,15,15,14,0,2,23,41,9,1,1,1,0.0,0
EMP-02723,Data Science,Tech Lead,MongoDB,15,12,5,6,4,24,19,3,1,1,0,53.1,0
EMP-02724,Infrastructure,Platform Engineer,MySQL,126,3,3,0,3,79,48,8,1,0,0,0.0,0
EMP-02725,Infrastructure,Security Engineer,PostgreSQL,70,14,10,4,1,40,9,7,0,1,0,0.0,1
EMP-02726,Finance,DBA,PostgreSQL,23,12,6,4,2,33,5,8,1,1,1,2.67,0
EMP-02727,Platform,Manager,PostgreSQL,30,9,7,1,5,114,9,9,1,0,1,0.0,0
EMP-02728,Data Science,Tech Lead,PostgreSQL,134,19,15,3,7,8,22,8,0,1,0,0.0,0
EMP-02729,Security,DBA,PostgreSQL,106,15,13,1,2,24,49,6,1,1,0,0.0,0
EMP-02730,Compliance,Senior DBA,Oracle,-37,20,18,2,2,30,29,9,1,1,1,0.0,0
EMP-02731,Infrastructure,Developer,MongoDB,158,2,0,1,6,63,2,10,0,0,1,40.67,0
EMP-02732,Engineering,Platform Engineer,PostgreSQL,-16,20,15,3,3,120,33,6,1,0,0,34.67,0
EMP-02733,Finance,Analyst,PostgreSQL,4,2,0,0,3,33,16,5,1,0,1,23.1,0
EMP-02734,Infrastructure,DBA,PostgreSQL,13,14,14,0,0,14,40,4,1,1,1,0.0,0
EMP-02735,Engineering,Senior Developer,Oracle,0,11,9,0,1,38,30,4,0,0,1,0.0,0
EMP-02736,Finance,DBA,MySQL,109,11,7,3,4,4,24,5,1,1,0,0.08,0
EMP-02737,Compliance,Senior DBA,Oracle,141,15,11,2,2,29,8,4,0,1,0,0.0,0
EMP-02738,Compliance,Tech Lead,Oracle,3,8,3,4,7,11,2,8,0,1,1,100.0,1
EMP-02739,Analytics,Analyst,Oracle,149,12,10,2,0,105,14,6,1,0,1,0.0,0
EMP-02740,Data Science,Tech Lead,MySQL,134,13,8,4,7,25,12,10,0,1,1,41.65,0
EMP-02741,Infrastructure,Security Engineer,PostgreSQL,-7,8,6,1,2,10,21,9,0,1,1,36.06,0
EMP-02742,Analytics,Tech Lead,PostgreSQL,1,18,16,1,7,24,18,7,1,1,0,0.0,0
EMP-02743,Engineering,Developer,Oracle,161,20,17,3,4,23,2,4,0,0,1,0.0,0
EMP-02744,Operations,Analyst,MariaDB,162,5,5,0,12,34,40,8,0,0,0,53.86,0
EMP-02745,Analytics,SRE,PostgreSQL,76,13,12,0,4,16,50,4,0,1,0,0.0,1
EMP-02746,DevOps,Manager,Oracle,38,13,5,6,8,113,45,2,1,0,1,100.0,1
EMP-02747,Security,Platform Engineer,Oracle,18,11,9,0,6,40,16,2,1,0,1,0.0,0
EMP-02748,Engineering,Manager,SQL Server,-33,3,1,1,3,76,40,9,1,0,1,94.06,1
EMP-02749,DevOps,Manager,Oracle,5,16,10,6,2,71,26,10,1,0,1,10.76,0
EMP-02750,Engineering,Tech Lead,Oracle,8,19,17,1,6,22,7,7,1,1,1,0.0,1
EMP-02751,Analytics,Security Engineer,Oracle,111,10,5,5,1,27,35,6,1,1,1,14.88,0
EMP-02752,Security,Senior DBA,PostgreSQL,-9,20,17,1,0,4,25,2,1,1,1,0.0,0
EMP-02753,Analytics,Analyst,PostgreSQL,4,18,10,6,3,23,2,7,0,0,0,32.16,0
EMP-02754,Infrastructure,Senior Developer,MariaDB,147,1,0,0,7,50,22,4,1,0,0,37.53,0
EMP-02755,Security,Developer,PostgreSQL,16,1,0,1,3,65,8,6,1,0,0,11.86,0
EMP-02756,Security,Security Engineer,MySQL,-23,18,12,6,0,74,25,7,1,1,0,60.29,1
EMP-02757,Finance,Security Engineer,PostgreSQL,48,0,0,0,4,36,16,8,1,1,1,8.79,0
EMP-02758,Engineering,Senior DBA,Oracle,2,8,7,0,4,30,8,2,1,1,1,22.28,0
EMP-02759,Platform,SRE,PostgreSQL,22,0,0,0,2,2,36,6,0,1,1,14.53,0
EMP-02760,Finance,Senior DBA,Oracle,131,4,0,2,3,6,15,9,0,1,1,37.23,0
EMP-02761,Platform,Manager,Oracle,96,7,5,0,0,11,24,5,1,0,0,0.0,0
EMP-02762,Infrastructure,Developer,MySQL,82,20,16,4,1,59,10,9,0,0,0,0.0,0
EMP-02763,Platform,Platform Engineer,PostgreSQL,119,2,0,1,4,109,34,10,1,0,0,9.4,0
EMP-02764,Infrastructure,Senior Developer,MySQL,169,10,9,1,0,89,17,10,1,0,1,0.0,0
EMP-02765,Data Science,Tech Lead,Oracle,11,7,7,0,3,36,28,10,0,1,0,0.0,0
EMP-02766,Infrastructure,Developer,MySQL,20,15,12,3,0,80,12,7,1,0,0,0.0,0
EMP-02767,Data Science,Analyst,PostgreSQL,15,11,8,1,1,83,13,6,0,0,0,0.0,0
EMP-02768,Engineering,Senior DBA,Oracle,140,13,9,3,1,18,27,6,1,1,0,0.0,0
EMP-02769,Data Science,Senior Developer,MariaDB,31,15,9,4,3,10,20,7,1,0,1,0.0,0
EMP-02770,Infrastructure,Tech Lead,MySQL,100,7,4,2,4,21,40,7,1,1,1,8.56,0
EMP-02771,DevOps,Developer,PostgreSQL,77,0,0,0,1,49,49,3,1,0,1,0.0,0
EMP-02772,Data Science,Platform Engineer,MySQL,50,2,0,2,5,82,47,4,1,0,1,52.96,0
EMP-02773,Operations,Developer,MySQL,158,5,2,1,2,89,18,10,0,0,1,0.98,0
EMP-02774,Operations,SRE,Oracle,33,1,0,0,0,18,50,5,0,1,1,0.0,0
EMP-02775,Security,Tech Lead,SQL Server,-39,18,13,4,7,29,8,4,0,1,1,100.0,1
EMP-02776,Operations,Developer,MariaDB,86,13,6,5,6,21,20,5,1,0,0,39.75,0
EMP-02777,Security,Platform Engineer,MySQL,-42,0,0,0,2,37,39,4,0,0,1,100.0,1
EMP-02778,Platform,Senior DBA,SQL Server,16,11,3,6,1,25,9,7,1,1,1,37.95,0
EMP-02779,Security,DBA,MySQL,112,17,15,2,3,26,27,3,1,1,1,0.0,0
EMP-02780,Operations,Developer,MySQL,48,9,8,0,6,106,15,4,1,0,1,0.0,0
EMP-02781,Compliance,DBA,Oracle,53,3,0,2,0,4,45,7,1,1,0,0.0,0
EMP-02782,Data Science,Senior Developer,MySQL,49,1,0,0,2,104,21,10,0,0,1,4.17,0
EMP-02783,DevOps,Developer,PostgreSQL,1,16,10,5,6,113,30,10,1,0,1,47.96,0
EMP-02784,Engineering,DBA,Oracle,-27,7,3,3,1,28,22,8,0,1,1,100.0,1
EMP-02785,Analytics,Manager,SQL Server,-23,11,7,3,7,85,45,7,0,0,1,100.0,1
EMP-02786,Platform,SRE,Oracle,139,19,14,4,3,7,22,9,1,1,1,0.0,0
EMP-02787,Analytics,Security Engineer,MariaDB,-18,4,0,3,3,83,3,6,1,1,0,100.0,1
EMP-02788,Security,Senior Developer,MySQL,119,18,18,0,5,8,47,9,1,0,0,0.0,0
EMP-02789,Platform,Tech Lead,PostgreSQL,42,10,6,4,6,11,48,10,0,1,1,40.47,0
EMP-02790,DevOps,Tech Lead,MySQL,3,10,3,5,0,16,41,9,1,1,0,29.83,0
EMP-02791,Operations,Platform Engineer,MongoDB,35,20,15,4,3,22,10,5,1,0,1,0.0,0
EMP-02792,Engineering,Platform Engineer,MongoDB,-11,4,0,2,0,112,41,2,1,0,1,83.1,1
EMP-02793,Infrastructure,Manager,Oracle,29,4,3,0,2,28,43,2,1,0,1,0.0,1
EMP-02794,Engineering,Senior DBA,PostgreSQL,120,19,17,1,4,23,24,5,1,1,1,0.0,0
EMP-02795,Operations,Tech Lead,Oracle,84,15,9,4,2,28,46,10,1,1,1,0.0,0
EMP-02796,Operations,Security Engineer,MariaDB,-24,11,9,2,3,45,45,4,1,1,1,72.09,1
EMP-02797,Analytics,Senior Developer,PostgreSQL,120,16,10,6,8,76,32,9,1,0,1,43.3,0
EMP-02798,Operations,Developer,Oracle,98,0,0,0,8,85,11,10,0,0,1,63.71,1
EMP-02799,Infrastructure,Analyst,MongoDB,147,4,4,0,3,34,7,4,1,0,1,0.0,0
EMP-02800,DevOps,Tech Lead,PostgreSQL,10,10,3,5,8,26,28,9,0,1,0,92.43,1
EMP-02801,Platform,SRE,Oracle,107,17,14,3,4,35,32,6,1,1,1,0.0,1
EMP-02802,Compliance,Analyst,MySQL,0,4,3,1,6,64,26,9,1,0,1,44.83,0
EMP-02803,Platform,Senior DBA,MariaDB,4,15,8,5,3,5,39,2,1,1,0,38.93,0
EMP-02804,Operations,DBA,MySQL,108,12,5,5,3,31,10,7,0,1,1,46.02,0
EMP-02805,Data Science,Developer,SQL Server,6,18,13,3,3,33,12,2,1,0,1,0.0,0
EMP-02806,Engineering,Platform Engineer,Oracle,111,16,9,6,5,90,37,8,1,0,1,34.64,0
EMP-02807,Infrastructure,Developer,Oracle,99,4,0,3,6,20,8,7,1,0,1,61.43,1
EMP-02808,Infrastructure,Analyst,MySQL,81,3,2,1,9,20,35,8,1,0,0,36.92,0
EMP-02809,Compliance,DBA,PostgreSQL,4,8,6,1,4,18,21,6,1,1,0,4.39,0
EMP-02810,Data Science,Senior DBA,MariaDB,23,19,11,6,0,23,5,2,0,1,1,14.07,0
EMP-02811,Security,Manager,MariaDB,1,5,2,3,7,120,3,2,1,0,0,100.0,1
EMP-02812,Analytics,Tech Lead,SQL Server,167,13,11,0,1,32,49,10,1,1,1,0.0,0
EMP-02813,Security,Developer,Oracle,-1,0,0,0,4,14,28,10,1,0,0,32.25,0
EMP-02814,Infrastructure,Senior DBA,MongoDB,1,15,11,2,0,35,19,5,1,1,0,0.0,0
EMP-02815,Finance,Senior Developer,Oracle,7,5,4,1,3,48,5,7,1,0,1,7.47,0
EMP-02816,Finance,Analyst,PostgreSQL,157,9,6,3,2,30,43,6,0,0,1,4.16,0
EMP-02817,Analytics,Platform Engineer,PostgreSQL,13,7,5,2,1,72,36,8,1,0,1,0.0,0
EMP-02818,Compliance,Senior DBA,PostgreSQL,-14,1,0,1,4,4,30,3,1,1,1,100.0,1
EMP-02819,DevOps,Manager,MySQL,2,17,17,0,2,61,46,3,1,0,1,0.0,0
EMP-02820,Analytics,SRE,MySQL,-5,18,14,4,3,35,16,5,0,1,1,43.6,0
EMP-02821,Infrastructure,Senior DBA,PostgreSQL,30,5,0,3,4,15,10,3,1,1,0,51.95,0
EMP-02822,Platform,Tech Lead,Oracle,37,11,5,5,2,31,17,5,0,1,1,50.62,0
EMP-02823,Compliance,Analyst,MySQL,131,19,11,6,7,10,17,6,1,0,1,31.46,0
EMP-02824,Infrastructure,Developer,PostgreSQL,-1,4,2,1,5,27,15,5,0,0,1,75.47,1
EMP-02825,Finance,Developer,PostgreSQL,143,13,12,1,6,87,4,5,0,0,1,0.0,0
EMP-02826,Finance,Manager,MongoDB,55,8,6,2,3,114,1,8,1,0,0,0.0,0
EMP-02827,DevOps,Security Engineer,PostgreSQL,-32,4,2,0,4,23,15,4,0,1,0,100.0,1
EMP-02828,Infrastructure,Manager,Oracle,29,6,6,0,2,46,50,9,1,0,1,0.0,0
EMP-02829,Compliance,Platform Engineer,MySQL,-22,2,2,0,6,104,11,9,1,0,1,100.0,1
EMP-02830,Operations,Manager,MySQL,11,15,10,4,4,105,13,4,1,0,0,10.31,1
EMP-02831,Operations,Tech Lead,Oracle,144,5,2,1,6,13,31,5,0,1,1,59.11,1
EMP-02832,Engineering,Senior Developer,Oracle,133,12,8,2,8,88,25,5,0,0,0,47.53,0
EMP-02833,Finance,Security Engineer,MongoDB,16,7,4,2,1,65,34,5,0,1,1,15.28,0
EMP-02834,Analytics,Platform Engineer,MySQL,4,20,17,1,1,51,11,6,0,0,1,0.0,0
EMP-02835,Engineering,SRE,SQL Server,-32,12,9,1,2,23,44,2,0,1,0,72.82,1
EMP-02836,Platform,Tech Lead,PostgreSQL,66,11,6,4,6,2,9,7,0,1,0,43.5,0
EMP-02837,DevOps,DBA,Oracle,5,20,19,1,4,17,3,2,0,1,1,0.0,0
EMP-02838,DevOps,Senior DBA,PostgreSQL,164,12,7,3,0,3,21,6,1,1,1,0.0,0
EMP-02839,Analytics,Security Engineer,PostgreSQL,178,8,4,3,2,84,25,5,1,1,0,11.16,0
EMP-02840,Compliance,Tech Lead,Oracle,66,14,8,5,2,7,43,6,0,1,0,14.97,0
EMP-02841,Finance,Analyst,Oracle,1,18,16,1,10,108,10,8,1,0,0,7.76,0
EMP-02842,Security,Tech Lead,SQL Server,50,7,3,2,4,13,17,10,1,1,1,3.04,0
EMP-02843,Analytics,SRE,PostgreSQL,6,7,5,1,1,36,33,8,0,1,1,3.09,0
EMP-02844,Analytics,Security Engineer,Oracle,98,7,2,3,0,40,13,3,1,1,0,7.28,0
EMP-02845,Platform,Security Engineer,PostgreSQL,6,4,1,3,0,36,21,5,1,1,1,31.11,1
EMP-02846,Finance,Senior Developer,MySQL,15,19,13,4,0,96,3,6,0,0,0,0.0,0
EMP-02847,Platform,DBA,Oracle,0,13,9,2,2,27,43,8,1,1,1,0.0,0
EMP-02848,DevOps,Senior Developer,MySQL,-21,9,7,2,0,98,47,9,0,0,0,52.79,0
EMP-02849,Infrastructure,Tech Lead,PostgreSQL,6,11,9,0,1,35,36,8,0,1,1,0.0,0
EMP-02850,Data Science,Security Engineer,Oracle,31,9,5,4,4,46,23,7,1,1,1,32.44,0
EMP-02851,Operations,Platform Engineer,MySQL,167,6,5,0,4,70,49,6,1,0,0,0.0,0
EMP-02852,Analytics,Tech Lead,Oracle,-37,10,5,3,1,10,33,7,0,1,1,100.0,1
EMP-02853,DevOps,DBA,PostgreSQL,-23,6,4,0,4,3,10,7,1,1,0,64.54,1
EMP-02854,DevOps,Analyst,Oracle,49,8,6,1,8,69,27,8,1,0,1,19.62,0
EMP-02855,Data Science,Senior DBA,SQL Server,158,8,3,5,2,8,43,9,1,1,0,15.4,0
EMP-02856,Security,Platform Engineer,PostgreSQL,-14,10,9,1,8,63,25,8,0,0,0,87.58,1
EMP-02857,Platform,Manager,PostgreSQL,77,8,1,5,0,110,45,10,1,0,0,11.44,0
EMP-02858,Platform,DBA,MySQL,26,2,0,1,2,26,22,2,1,1,1,25.79,0
EMP-02859,Analytics,Manager,MySQL,56,10,4,6,1,84,38,8,0,0,0,35.25,0
EMP-02860,Platform,Developer,PostgreSQL,27,5,4,1,3,70,2,5,0,0,0,10.17,0
EMP-02861,Finance,Senior DBA,MySQL,11,16,10,5,2,4,6,2,1,1,1,9.58,0
EMP-02862,Operations,SRE,Oracle,11,2,1,0,3,5,48,7,1,1,1,0.26,0
EMP-02863,DevOps,Manager,MySQL,-34,10,6,3,4,53,26,6,1,0,1,97.73,1
EMP-02864,Infrastructure,Manager,Oracle,48,4,4,0,2,25,4,3,1,0,1,0.0,0
EMP-02865,Engineering,Platform Engineer,Oracle,6,3,0,2,2,116,42,9,1,0,1,40.73,0
EMP-02866,Infrastructure,Developer,MySQL,10,20,20,0,4,115,20,10,1,0,0,0.0,0
EMP-02867,Security,Manager,PostgreSQL,12,7,4,2,1,17,31,8,0,0,1,0.0,0
EMP-02868,DevOps,Senior DBA,PostgreSQL,3,1,0,1,1,31,9,3,1,1,1,39.92,0
EMP-02869,Operations,Manager,PostgreSQL,90,10,8,1,2,62,6,8,1,0,1,0.0,0
EMP-02870,DevOps,Manager,MongoDB,13,17,12,4,2,87,29,8,0,0,1,0.0,0
EMP-02871,Platform,Tech Lead,PostgreSQL,79,19,19,0,2,11,39,10,0,1,0,0.0,0
EMP-02872,Analytics,Platform Engineer,PostgreSQL,61,8,2,4,4,87,41,2,0,0,1,75.7,1
EMP-02873,Compliance,Tech Lead,PostgreSQL,-6,17,10,5,3,25,35,2,1,1,0,63.31,1
EMP-02874,DevOps,Tech Lead,MySQL,18,12,6,4,2,17,29,10,0,1,0,5.48,0
